"ORIGIN","DEST","MONTH",
"MGM","DFW",1,
"MGM","ATL",1,
"MGW","PIT",1,
"MGW","BWI",1,
"MHK","DFW",1,
"MHK","DFW",1,
"MHK","IAH",1,
"MHK","ACT",1,
"MHK","IAH",1,
"MHK","LBB",1,
"MHK","ACT",1,
"MHK","AUS",1,
"MHK","CKB",1,
"MHK","MSP",1,
"MHR","ONT",1,
"MHR","RFD",1,
"MHR","SDF",1,
"MHR","ONT",1,
"MHR","ONT",1,
"MHR","ONT",1,
"MHR","RNO",1,
"MHR","SDF",1,
"MHR","FAT",1,
"MHR","ONT",1,
"MHR","RNO",1,
"MHR","RFD",1,
"MHR","PHX",1,
"MHR","SDF",1,
"MHR","SDF",1,
"MHT","TPA",1,
"MHT","BWI",1,
"MHT","MDW",1,
"MHT","MCO",1,
"MHT","TPA",1,
"MHT","BWI",1,
"MHT","MDW",1,
"MHT","MCO",1,
"MHT","MEM",1,
"MHT","BDL",1,
"MHT","ORD",1,
"MHT","MDT",1,
"MHT","SDF",1,
"MHT","CLE",1,
"MHT","OAK",1,
"MHT","ORF",1,
"MHT","RFD",1,
"MHT","PHL",1,
"MHT","PIT",1,
"MHT","SDF",1,
"MHT","MDT",1,
"MHT","PHL",1,
"MHT","SDF",1,
"MHT","CLT",1,
"MHT","CLT",1,
"MHT","PHL",1,
"MHT","PHL",1,
"MIA","RDU",1,
"MIA","CVG",1,
"MIA","ANC",1,
"MIA","CVG",1,
"MIA","SJU",1,
"MIA","SJU",1,
"MIA","OSC",1,
"MIA","HOU",1,
"MIA","TPA",1,
"MIA","BWI",1,
"MIA","HOU",1,
"MIA","MDW",1,
"MIA","LCK",1,
"MIA","EWR",1,
"MIA","DEN",1,
"MIA","BWI",1,
"MIA","PHL",1,
"MIA","LGA",1,
"MIA","ATL",1,
"MIA","CLE",1,
"MIA","DTW",1,
"MIA","CVG",1,
"MIA","ORD",1,
"MIA","EWR",1,
"MIA","DEN",1,
"MIA","BWI",1,
"MIA","PHL",1,
"MIA","DFW",1,
"MIA","LGA",1,
"MIA","ATL",1,
"MIA","BOS",1,
"MIA","ISP",1,
"MIA","MEM",1,
"MIA","IND",1,
"MIA","MEM",1,
"MIA","MEM",1,
"MIA","PBI",1,
"MIA","MEM",1,
"MIA","MEM",1,
"MIA","MEM",1,
"MIA","BNA",1,
"MIA","ORD",1,
"MIA","TPA",1,
"MIA","GSP",1,
"MIA","CLT",1,
"MIA","PHL",1,
"MIA","SDF",1,
"MIA","MCO",1,
"MIA","PIA",1,
"MIA","TPA",1,
"MIA","JAX",1,
"MIA","DFW",1,
"MIA","FLL",1,
"MIA","SDF",1,
"MIA","PNS",1,
"MIA","MCO",1,
"MIA","GSO",1,
"MIA","JAX",1,
"MIA","GSP",1,
"MIA","MEM",1,
"MIA","ABY",1,
"MIA","SDF",1,
"MIA","PBI",1,
"MIA","SDF",1,
"MIA","CLE",1,
"MIA","CVG",1,
"MIA","ORD",1,
"MIA","IAH",1,
"MIA","EWR",1,
"MIA","OMA",1,
"MIA","TPA",1,
"MIA","EYW",1,
"MIA","JAX",1,
"MIA","MKE",1,
"MIA","ORF",1,
"MIA","MEM",1,
"MIA","IND",1,
"MIA","BHM",1,
"MIA","RDU",1,
"MIA","MSY",1,
"MIA","PIT",1,
"MIA","BDL",1,
"MIA","BNA",1,
"MIA","LGA",1,
"MIA","TLH",1,
"MIA","ATL",1,
"MIA","BOS",1,
"MIA","AUS",1,
"MIA","ECP",1,
"MIA","MCI",1,
"MIA","SDF",1,
"MIA","DCA",1,
"MIA","PNS",1,
"MIA","CHS",1,
"MIA","RIC",1,
"MIA","ROC",1,
"MIA","DSM",1,
"MIA","GRR",1,
"MIA","PWM",1,
"MIA","SAV",1,
"MIA","FLL",1,
"MIA","TCL",1,
"MIA","MCO",1,
"MIA","LAX",1,
"MIA","SJU",1,
"MIA","IAH",1,
"MIA","TUL",1,
"MIA","OPF",1,
"MIA","ORD",1,
"MIA","IAH",1,
"MIA","EWR",1,
"MIA","DEN",1,
"MIA","IAD",1,
"MIA","IAH",1,
"MIA","EWR",1,
"MIA","EWR",1,
"MIA","ORD",1,
"MIA","IAH",1,
"MIA","EWR",1,
"MIA","DEN",1,
"MIA","IAD",1,
"MIA","ORD",1,
"MIA","IAH",1,
"MIA","EWR",1,
"MIA","DEN",1,
"MIA","IAD",1,
"MIA","ORD",1,
"MIA","IAH",1,
"MIA","EWR",1,
"MIA","DEN",1,
"MIA","CLL",1,
"MIA","LCK",1,
"MIA","CLE",1,
"MIA","ORD",1,
"MIA","STL",1,
"MIA","EWR",1,
"MIA","TPA",1,
"MIA","LAS",1,
"MIA","BWI",1,
"MIA","CLT",1,
"MIA","RDU",1,
"MIA","PHL",1,
"MIA","MSY",1,
"MIA","DFW",1,
"MIA","BDL",1,
"MIA","BNA",1,
"MIA","LGA",1,
"MIA","ATL",1,
"MIA","BOS",1,
"MIA","PHX",1,
"MIA","SJU",1,
"MIA","AUS",1,
"MIA","STX",1,
"MIA","STT",1,
"MIA","DCA",1,
"MIA","JFK",1,
"MIA","MCO",1,
"MIA","PBI",1,
"MIA","EWR",1,
"MIA","EYW",1,
"MIA","JAX",1,
"MIA","CLT",1,
"MIA","EGE",1,
"MIA","RDU",1,
"MIA","DFW",1,
"MIA","BNA",1,
"MIA","LGA",1,
"MIA","ATL",1,
"MIA","BOS",1,
"MIA","MCI",1,
"MIA","MCO",1,
"MIA","SAV",1,
"MIA","ORD",1,
"MIA","IAH",1,
"MIA","EWR",1,
"MIA","TPA",1,
"MIA","DEN",1,
"MIA","LAS",1,
"MIA","SAN",1,
"MIA","SEA",1,
"MIA","CLT",1,
"MIA","PHL",1,
"MIA","DFW",1,
"MIA","LGA",1,
"MIA","LAX",1,
"MIA","BOS",1,
"MIA","PHX",1,
"MIA","SJU",1,
"MIA","SFO",1,
"MIA","DCA",1,
"MIA","JFK",1,
"MIA","MCO",1,
"MIA","PBI",1,
"MIA","SAV",1,
"MIA","CLT",1,
"MIA","RDU",1,
"MIA","ATL",1,
"MIA","BOS",1,
"MIA","MCI",1,
"MIA","TPA",1,
"MIA","LGA",1,
"MIA","BOS",1,
"MIA","SJU",1,
"MIA","STX",1,
"MIA","STT",1,
"MIA","DCA",1,
"MIA","JFK",1,
"MIA","MCO",1,
"MIA","ORD",1,
"MIA","CLT",1,
"MIA","DFW",1,
"MIA","LAX",1,
"MIA","SJU",1,
"MIA","JFK",1,
"MIA","DFW",1,
"MIA","LAX",1,
"MIA","ORD",1,
"MIA","PHL",1,
"MIA","DFW",1,
"MIA","DFW",1,
"MIA","LAX",1,
"MIA","CVG",1,
"MIA","CVG",1,
"MIA","CVG",1,
"MIA","CMH",1,
"MIA","GSO",1,
"MIA","DAY",1,
"MIA","JAX",1,
"MIA","CLT",1,
"MIA","ORF",1,
"MIA","BHM",1,
"MIA","RDU",1,
"MIA","PIT",1,
"MIA","LEX",1,
"MIA","TLH",1,
"MIA","PNS",1,
"MIA","CHS",1,
"MIA","JFK",1,
"MIA","ATL",1,
"MIA","DTW",1,
"MIA","ATL",1,
"MIA","DTW",1,
"MIA","MSP",1,
"MIA","LGA",1,
"MIA","ATL",1,
"MIA","LGA",1,
"MIA","ATL",1,
"MIA","JFK",1,
"MIA","SLC",1,
"MIA","MSP",1,
"MIA","ATL",1,
"MIA","DTW",1,
"MIA","SAT",1,
"MIA","TPA",1,
"MIA","MKE",1,
"MIA","TCL",1,
"MIA","HOU",1,
"MIA","PHL",1,
"MIA","MSY",1,
"MIA","IAD",1,
"MIA","ATL",1,
"MIA","BED",1,
"MIA","MCO",1,
"MIA","SJU",1,
"MIA","JAX",1,
"MIA","FLL",1,
"MIA","MZJ",1,
"MIA","CVG",1,
"MIA","IAH",1,
"MIA","TPA",1,
"MIA","BWI",1,
"MIA","MIA",1,
"MIA","ORD",1,
"MIA","ANC",1,
"MIA","JFK",1,
"MIA","ANC",1,
"MIA","ORD",1,
"MIA","MSP",1,
"MIA","IAH",1,
"MIA","TEB",1,
"MIA","ACY",1,
"MIA","SJU",1,
"MIA","CVG",1,
"MIA","SJU",1,
"MIA","CVG",1,
"MIA","MIA",1,
"MIA","ONT",1,
"MIA","MEM",1,
"MIA","SJU",1,
"MIA","NGU",1,
"MIA","MIA",1,
"MIA","SJU",1,
"MIA","SJU",1,
"MIA","DTW",1,
"MIA","CVG",1,
"MIA","DEN",1,
"MIA","BWI",1,
"MIA","PHL",1,
"MKE","TPA",1,
"MKE","DEN",1,
"MKE","LAS",1,
"MKE","BWI",1,
"MKE","BNA",1,
"MKE","PHX",1,
"MKE","RSW",1,
"MKE","MCO",1,
"MKE","STL",1,
"MKE","TPA",1,
"MKE","DEN",1,
"MKE","LAS",1,
"MKE","BWI",1,
"MKE","DAL",1,
"MKE","HOU",1,
"MKE","BNA",1,
"MKE","ATL",1,
"MKE","FLL",1,
"MKE","PHX",1,
"MKE","MCI",1,
"MKE","DCA",1,
"MKE","RSW",1,
"MKE","MCO",1,
"MKE","TPA",1,
"MKE","DEN",1,
"MKE","RSW",1,
"MKE","MCO",1,
"MKE","TPA",1,
"MKE","DEN",1,
"MKE","LAS",1,
"MKE","RSW",1,
"MKE","MCO",1,
"MKE","MEM",1,
"MKE","IND",1,
"MKE","LCK",1,
"MKE","RHI",1,
"MKE","CMX",1,
"MKE","IMT",1,
"MKE","MQT",1,
"MKE","CWA",1,
"MKE","ESC",1,
"MKE","ORD",1,
"MKE","IND",1,
"MKE","ATW",1,
"MKE","MEM",1,
"MKE","ORD",1,
"MKE","MEM",1,
"MKE","ORD",1,
"MKE","IAH",1,
"MKE","TPA",1,
"MKE","DEN",1,
"MKE","SEA",1,
"MKE","BNA",1,
"MKE","RSW",1,
"MKE","DTW",1,
"MKE","MSP",1,
"MKE","DTW",1,
"MKE","ORD",1,
"MKE","JST",1,
"MKE","DEN",1,
"MKE","MSP",1,
"MKE","SGF",1,
"MKE","DTW",1,
"MKE","ORD",1,
"MKE","DEN",1,
"MKE","TRI",1,
"MKE","MSP",1,
"MKE","DFW",1,
"MKE","TLH",1,
"MKE","FSD",1,
"MKE","DSM",1,
"MKE","OKC",1,
"MKE","ANC",1,
"MKE","SDF",1,
"MKE","PVD",1,
"MKE","IAD",1,
"MKE","JFK",1,
"MKE","LIT",1,
"MKE","MIA",1,
"MKE","CLT",1,
"MKE","PHL",1,
"MKE","IAH",1,
"MKE","RSW",1,
"MKE","ORD",1,
"MKE","PHX",1,
"MKE","PHX",1,
"MKE","ORD",1,
"MKE","CLT",1,
"MKE","DTW",1,
"MKE","DTW",1,
"MKE","GEG",1,
"MKE","SEA",1,
"MKE","ATL",1,
"MKE","CLE",1,
"MKE","DTW",1,
"MKE","ORD",1,
"MKE","EWR",1,
"MKE","TPA",1,
"MKE","DEN",1,
"MKE","MSP",1,
"MKE","ATL",1,
"MKE","BED",1,
"MKE","MCO",1,
"MKE","CLT",1,
"MKE","PHL",1,
"MKE","PHL",1,
"MKE","ORD",1,
"MKE","GPT",1,
"MKE","MSP",1,
"MKE","GRB",1,
"MKE","PHL",1,
"MKE","EWR",1,
"MKE","OMA",1,
"MKE","MSP",1,
"MKE","IND",1,
"MKE","FRG",1,
"MKE","MCO",1,
"MKG","ORD",1,
"MKG","SBN",1,
"MKG","DEC",1,
"MKG","YIP",1,
"MKK","HNL",1,
"MKK","HNL",1,
"MKK","HNL",1,
"MKK","OGG",1,
"MKK","LUP",1,
"MKL","STL",1,
"MKL","ATL",1,
"MLB","ATL",1,
"MLB","CLT",1,
"MLB","CLT",1,
"MLB","GPT",1,
"MLB","GNV",1,
"MLI","LAS",1,
"MLI","AZA",1,
"MLI","SFB",1,
"MLI","PGD",1,
"MLI","AZA",1,
"MLI","SFB",1,
"MLI","PIE",1,
"MLI","ORD",1,
"MLI","ORD",1,
"MLI","ORD",1,
"MLI","ATL",1,
"MLI","ORD",1,
"MLI","DFW",1,
"MLI","APA",1,
"MLL","BET",1,
"MLL","RSH",1,
"MLL","MLL",1,
"MLL","PQS",1,
"MLL","BET",1,
"MLL","BET",1,
"MLL","PQS",1,
"MLL","BET",1,
"MLL","BET",1,
"MLL","PQS",1,
"MLL","BET",1,
"MLL","BET",1,
"MLL","KSM",1,
"MLL","ANI",1,
"MLL","BET",1,
"MLL","KSM",1,
"MLL","ANI",1,
"MLL","BET",1,
"MLL","UNK",1,
"MLL","ANI",1,
"MLL","BET",1,
"MLL","TLT",1,
"MLL","KSM",1,
"MLL","BET",1,
"MLL","BET",1,
"MLU","IAH",1,
"MLU","DFW",1,
"MLU","DFW",1,
"MLU","ATL",1,
"MLY","RMP",1,
"MLY","FAI",1,
"MMH","HHR",1,
"MMU","BCT",1,
"MMU","ROC",1,
"MMU","APF",1,
"MMU","MCO",1,
"MMU","BKL",1,
"MN7","MDW",1,
"MNT","FAI",1,
"MNT","FAI",1,
"MNT","MLY",1,
"MNZ","PKB",1,
"MNZ","PHL",1,
"MNZ","AUS",1,
"MNZ","HPN",1,
"MNZ","STL",1,
"MNZ","BWI",1,
"MNZ","ILG",1,
"MOB","CLT",1,
"MOB","DFW",1,
"MOB","DFW",1,
"MOB","ATL",1,
"MOB","IAH",1,
"MOB","CLT",1,
"MOB","CLT",1,
"MOB","IAH",1,
"MOT","BIS",1,
"MOT","XWA",1,
"MOT","FAR",1,
"MOT","LAS",1,
"MOT","AZA",1,
"MOT","AZA",1,
"MOT","DEN",1,
"MOT","MSP",1,
"MOT","MSP",1,
"MOU","BET",1,
"MOU","KOT",1,
"MOU","BET",1,
"MOU","PQS",1,
"MOU","KSM",1,
"MOU","EMK",1,
"MOU","BET",1,
"MOU","KSM",1,
"MOU","EMK",1,
"MOU","KSM",1,
"MOU","EMK",1,
"MOU","PQS",1,
"MOU","EMK",1,
"MOU","OME",1,
"MOU","PQS",1,
"MOU","KSM",1,
"MPB","DAB",1,
"MPB","MPB",1,
"MPB","FLL",1,
"MQT","RHI",1,
"MQT","MKE",1,
"MQT","DTW",1,
"MQT","MSP",1,
"MQT","ORD",1,
"MQY","STL",1,
"MQY","USA",1,
"MQY","CPS",1,
"MQY","MCN",1,
"MQY","SFB",1,
"MQY","BNA",1,
"MQY","BED",1,
"MQY","MTH",1,
"MQY","PDK",1,
"MQY","RSW",1,
"MQY","STL",1,
"MQY","BWI",1,
"MQY","TCL",1,
"MQY","BNA",1,
"MQY","MQY",1,
"MQY","PKB",1,
"MQY","MQY",1,
"MQY","TPA",1,
"MQY","ORL",1,
"MQY","FTY",1,
"MQY","CLT",1,
"MQY","TN8",1,
"MQY","PDK",1,
"MQY","SHV",1,
"MQY","LRD",1,
"MQY","ILG",1,
"MRI","MCG",1,
"MRI","SWD",1,
"MRI","TEK",1,
"MRI","NCN",1,
"MRI","NIB",1,
"MRI","SKW",1,
"MRI","SKW",1,
"MRI","BVU",1,
"MRI","TYE",1,
"MRI","BVU",1,
"MRI","TYE",1,
"MRY","OAK",1,
"MRY","LAS",1,
"MRY","LAS",1,
"MRY","DEN",1,
"MRY","SAN",1,
"MRY","LAX",1,
"MRY","PHX",1,
"MRY","HHR",1,
"MRY","HSH",1,
"MRY","DFW",1,
"MRY","DFW",1,
"MRY","PHX",1,
"MSL","BNA",1,
"MSL","PNS",1,
"MSL","ATL",1,
"MSN","DTW",1,
"MSN","SCE",1,
"MSN","ATL",1,
"MSN","ORD",1,
"MSN","CID",1,
"MSN","DEN",1,
"MSN","MCO",1,
"MSN","DEN",1,
"MSN","MCO",1,
"MSN","CWA",1,
"MSN","BMI",1,
"MSN","IND",1,
"MSN","ATW",1,
"MSN","MEM",1,
"MSN","ORD",1,
"MSN","DEN",1,
"MSN","DTW",1,
"MSN","MSP",1,
"MSN","ORD",1,
"MSN","DEN",1,
"MSN","ORD",1,
"MSN","DEN",1,
"MSN","MSP",1,
"MSN","LNK",1,
"MSN","ORD",1,
"MSN","ORD",1,
"MSN","ORD",1,
"MSN","ORD",1,
"MSN","DFW",1,
"MSN","CLT",1,
"MSN","DTW",1,
"MSN","MSP",1,
"MSN","ATL",1,
"MSN","DTW",1,
"MSN","DTW",1,
"MSN","BWI",1,
"MSN","SCE",1,
"MSN","LAN",1,
"MSN","GRR",1,
"MSN","CLT",1,
"MSN","DFW",1,
"MSN","PHX",1,
"MSN","MSP",1,
"MSN","RSW",1,
"MSN","MCO",1,
"MSO","GTF",1,
"MSO","GTF",1,
"MSO","LAS",1,
"MSO","AZA",1,
"MSO","SLC",1,
"MSO","MSP",1,
"MSO","BOI",1,
"MSO","FAT",1,
"MSO","SLC",1,
"MSO","MSP",1,
"MSO","DEN",1,
"MSO","SLC",1,
"MSO","DEN",1,
"MSO","SLC",1,
"MSO","DEN",1,
"MSO","DEN",1,
"MSO","DFW",1,
"MSO","LAX",1,
"MSO","SEA",1,
"MSO","PDX",1,
"MSP","DTW",1,
"MSP","LAX",1,
"MSP","DNE",1,
"MSP","CPS",1,
"MSP","CVG",1,
"MSP","STL",1,
"MSP","DEN",1,
"MSP","LAS",1,
"MSP","BWI",1,
"MSP","BNA",1,
"MSP","PHX",1,
"MSP","MDW",1,
"MSP","MCO",1,
"MSP","DEN",1,
"MSP","LAS",1,
"MSP","PHX",1,
"MSP","MDW",1,
"MSP","MCO",1,
"MSP","IWD",1,
"MSP","TVF",1,
"MSP","MCW",1,
"MSP","FOD",1,
"MSP","DEN",1,
"MSP","DEN",1,
"MSP","ORD",1,
"MSP","MEM",1,
"MSP","IND",1,
"MSP","GSO",1,
"MSP","MEM",1,
"MSP","IND",1,
"MSP","FAR",1,
"MSP","MEM",1,
"MSP","MEM",1,
"MSP","FAR",1,
"MSP","DLH",1,
"MSP","MEM",1,
"MSP","MEM",1,
"MSP","DTW",1,
"MSP","BIS",1,
"MSP","ORD",1,
"MSP","STL",1,
"MSP","BOI",1,
"MSP","IAH",1,
"MSP","RAP",1,
"MSP","OMA",1,
"MSP","DEN",1,
"MSP","PSC",1,
"MSP","MSO",1,
"MSP","BIL",1,
"MSP","CLT",1,
"MSP","DFW",1,
"MSP","BNA",1,
"MSP","SJC",1,
"MSP","SFO",1,
"MSP","AUS",1,
"MSP","FCA",1,
"MSP","MCI",1,
"MSP","ICT",1,
"MSP","DCA",1,
"MSP","FSD",1,
"MSP","GRR",1,
"MSP","CLE",1,
"MSP","DTW",1,
"MSP","ABR",1,
"MSP","BIS",1,
"MSP","ORD",1,
"MSP","STL",1,
"MSP","SAT",1,
"MSP","IAH",1,
"MSP","CMH",1,
"MSP","RAP",1,
"MSP","GFK",1,
"MSP","SLC",1,
"MSP","CID",1,
"MSP","GTF",1,
"MSP","FAR",1,
"MSP","DLH",1,
"MSP","MKE",1,
"MSP","MSO",1,
"MSP","MSN",1,
"MSP","BIL",1,
"MSP","CLT",1,
"MSP","MEM",1,
"MSP","PIT",1,
"MSP","IAD",1,
"MSP","BNA",1,
"MSP","FCA",1,
"MSP","ICT",1,
"MSP","SDF",1,
"MSP","FSD",1,
"MSP","GRR",1,
"MSP","OKC",1,
"MSP","CLE",1,
"MSP","RHI",1,
"MSP","ABR",1,
"MSP","BIS",1,
"MSP","ORD",1,
"MSP","CIU",1,
"MSP","IMT",1,
"MSP","MQT",1,
"MSP","RAP",1,
"MSP","GFK",1,
"MSP","OMA",1,
"MSP","DEN",1,
"MSP","SLC",1,
"MSP","LSE",1,
"MSP","ATW",1,
"MSP","FAR",1,
"MSP","DLH",1,
"MSP","MKE",1,
"MSP","SBN",1,
"MSP","PIT",1,
"MSP","BNA",1,
"MSP","BJI",1,
"MSP","BRD",1,
"MSP","HIB",1,
"MSP","INL",1,
"MSP","ICT",1,
"MSP","FSD",1,
"MSP","ESC",1,
"MSP","RHI",1,
"MSP","BIS",1,
"MSP","ORD",1,
"MSP","SAT",1,
"MSP","RAP",1,
"MSP","MKE",1,
"MSP","MSN",1,
"MSP","CLT",1,
"MSP","BNA",1,
"MSP","FCA",1,
"MSP","ROW",1,
"MSP","ICT",1,
"MSP","FSD",1,
"MSP","GRR",1,
"MSP","OKC",1,
"MSP","ANC",1,
"MSP","SDF",1,
"MSP","ONT",1,
"MSP","FAR",1,
"MSP","PHL",1,
"MSP","DFW",1,
"MSP","GYY",1,
"MSP","SDF",1,
"MSP","STL",1,
"MSP","RFD",1,
"MSP","SDF",1,
"MSP","SDF",1,
"MSP","BOS",1,
"MSP","JFK",1,
"MSP","JFK",1,
"MSP","DCU",1,
"MSP","OKC",1,
"MSP","ORD",1,
"MSP","EWR",1,
"MSP","PHL",1,
"MSP","IAD",1,
"MSP","ORD",1,
"MSP","EWR",1,
"MSP","IAD",1,
"MSP","BJI",1,
"MSP","BJI",1,
"MSP","ORD",1,
"MSP","DEN",1,
"MSP","ORD",1,
"MSP","DEN",1,
"MSP","SFO",1,
"MSP","ORD",1,
"MSP","DEN",1,
"MSP","ORD",1,
"MSP","CLT",1,
"MSP","DFW",1,
"MSP","PHX",1,
"MSP","ORD",1,
"MSP","CLT",1,
"MSP","DFW",1,
"MSP","CLT",1,
"MSP","DFW",1,
"MSP","PHX",1,
"MSP","PHX",1,
"MSP","PHX",1,
"MSP","ATW",1,
"MSP","ORD",1,
"MSP","DFW",1,
"MSP","CID",1,
"MSP","CLE",1,
"MSP","CVG",1,
"MSP","BIS",1,
"MSP","ORD",1,
"MSP","STL",1,
"MSP","CMH",1,
"MSP","EWR",1,
"MSP","RAP",1,
"MSP","GFK",1,
"MSP","MOT",1,
"MSP","RST",1,
"MSP","GRB",1,
"MSP","ATW",1,
"MSP","FAR",1,
"MSP","DLH",1,
"MSP","MSN",1,
"MSP","MEM",1,
"MSP","IND",1,
"MSP","RDU",1,
"MSP","PHL",1,
"MSP","MSY",1,
"MSP","DFW",1,
"MSP","BDL",1,
"MSP","LGA",1,
"MSP","BOS",1,
"MSP","SRQ",1,
"MSP","FSD",1,
"MSP","DSM",1,
"MSP","GRR",1,
"MSP","OKC",1,
"MSP","BIS",1,
"MSP","RAP",1,
"MSP","GFK",1,
"MSP","AZO",1,
"MSP","MOT",1,
"MSP","CID",1,
"MSP","RST",1,
"MSP","CWA",1,
"MSP","GRB",1,
"MSP","ATW",1,
"MSP","DLH",1,
"MSP","FSD",1,
"MSP","DSM",1,
"MSP","CLE",1,
"MSP","CVG",1,
"MSP","STL",1,
"MSP","CMH",1,
"MSP","GFK",1,
"MSP","RST",1,
"MSP","GRB",1,
"MSP","FAR",1,
"MSP","DLH",1,
"MSP","MSN",1,
"MSP","MEM",1,
"MSP","IND",1,
"MSP","RDU",1,
"MSP","PHL",1,
"MSP","ICT",1,
"MSP","SDF",1,
"MSP","FSD",1,
"MSP","TVC",1,
"MSP","DSM",1,
"MSP","GRR",1,
"MSP","DTW",1,
"MSP","SEA",1,
"MSP","SEA",1,
"MSP","SEA",1,
"MSP","SEA",1,
"MSP","DEN",1,
"MSP","DTW",1,
"MSP","LAS",1,
"MSP","BWI",1,
"MSP","SEA",1,
"MSP","PDX",1,
"MSP","ATL",1,
"MSP","TPA",1,
"MSP","HNL",1,
"MSP","ATL",1,
"MSP","LAX",1,
"MSP","FLL",1,
"MSP","PHX",1,
"MSP","MCO",1,
"MSP","ATL",1,
"MSP","LAX",1,
"MSP","FLL",1,
"MSP","BZN",1,
"MSP","PHX",1,
"MSP","ANC",1,
"MSP","STT",1,
"MSP","RSW",1,
"MSP","MCO",1,
"MSP","PBI",1,
"MSP","DTW",1,
"MSP","BIS",1,
"MSP","BOI",1,
"MSP","PSP",1,
"MSP","TPA",1,
"MSP","SLC",1,
"MSP","BWI",1,
"MSP","GEG",1,
"MSP","FAR",1,
"MSP","JAC",1,
"MSP","MSY",1,
"MSP","IAD",1,
"MSP","LGA",1,
"MSP","BOS",1,
"MSP","SFO",1,
"MSP","AUS",1,
"MSP","SNA",1,
"MSP","SRQ",1,
"MSP","TUS",1,
"MSP","MCI",1,
"MSP","DCA",1,
"MSP","JFK",1,
"MSP","GRR",1,
"MSP","DTW",1,
"MSP","MIA",1,
"MSP","BOI",1,
"MSP","FAT",1,
"MSP","SMF",1,
"MSP","TPA",1,
"MSP","SLC",1,
"MSP","LAS",1,
"MSP","SAN",1,
"MSP","BWI",1,
"MSP","GEG",1,
"MSP","SEA",1,
"MSP","PDX",1,
"MSP","FAR",1,
"MSP","MSY",1,
"MSP","LGA",1,
"MSP","ATL",1,
"MSP","LAX",1,
"MSP","FLL",1,
"MSP","BZN",1,
"MSP","PHX",1,
"MSP","SRQ",1,
"MSP","TUS",1,
"MSP","DCA",1,
"MSP","RSW",1,
"MSP","BOI",1,
"MSP","PSP",1,
"MSP","TPA",1,
"MSP","SLC",1,
"MSP","BWI",1,
"MSP","FAR",1,
"MSP","LGA",1,
"MSP","ATL",1,
"MSP","LAX",1,
"MSP","BZN",1,
"MSP","BOS",1,
"MSP","PHX",1,
"MSP","SFO",1,
"MSP","SRQ",1,
"MSP","DCA",1,
"MSP","DTW",1,
"MSP","DFW",1,
"MSP","BNA",1,
"MSP","LGA",1,
"MSP","LAX",1,
"MSP","AUS",1,
"MSP","JFK",1,
"MSP","DTW",1,
"MSP","MIA",1,
"MSP","PSP",1,
"MSP","TPA",1,
"MSP","DEN",1,
"MSP","SLC",1,
"MSP","LAS",1,
"MSP","BWI",1,
"MSP","SEA",1,
"MSP","PDX",1,
"MSP","MSY",1,
"MSP","ATL",1,
"MSP","LAX",1,
"MSP","PHX",1,
"MSP","MCO",1,
"MSP","PBI",1,
"MSP","ATL",1,
"MSP","HNL",1,
"MSP","ATL",1,
"MSP","RSW",1,
"MSP","ATL",1,
"MSP","FLL",1,
"MSP","PHX",1,
"MSP","CLE",1,
"MSP","DTW",1,
"MSP","EWR",1,
"MSP","SMF",1,
"MSP","TPA",1,
"MSP","DEN",1,
"MSP","MKE",1,
"MSP","MEM",1,
"MSP","IND",1,
"MSP","PHL",1,
"MSP","MSY",1,
"MSP","ATL",1,
"MSP","LAX",1,
"MSP","SFO",1,
"MSP","OKC",1,
"MSP","TVF",1,
"MSP","IAH",1,
"MSP","DTW",1,
"MSP","LAS",1,
"MSP","ATL",1,
"MSP","FLL",1,
"MSP","PHX",1,
"MSP","MCO",1,
"MSP","ATL",1,
"MSP","PHX",1,
"MSP","DTW",1,
"MSP","LAS",1,
"MSP","MCO",1,
"MSP","MIA",1,
"MSP","PSP",1,
"MSP","TPA",1,
"MSP","DEN",1,
"MSP","LAS",1,
"MSP","SAN",1,
"MSP","SEA",1,
"MSP","PDX",1,
"MSP","MSN",1,
"MSP","DFW",1,
"MSP","BNA",1,
"MSP","LAX",1,
"MSP","FLL",1,
"MSP","PHX",1,
"MSP","SFO",1,
"MSP","SRQ",1,
"MSP","TUS",1,
"MSP","RSW",1,
"MSP","MCO",1,
"MSP","HRL",1,
"MSP","GPT",1,
"MSP","TPA",1,
"MSP","BFI",1,
"MSP","BWI",1,
"MSP","YIP",1,
"MSP","MKE",1,
"MSP","SBN",1,
"MSP","SCE",1,
"MSP","LAF",1,
"MSP","HOU",1,
"MSP","LEX",1,
"MSP","ILG",1,
"MSP","TUL",1,
"MSP","MDW",1,
"MSP","DCA",1,
"MSP","COU",1,
"MSP","MKE",1,
"MSP","SBN",1,
"MSP","FRG",1,
"MSP","DSM",1,
"MSP","CVG",1,
"MSP","SJU",1,
"MSP","STT",1,
"MSS","BOS",1,
"MSY","SAT",1,
"MSY","EWR",1,
"MSY","TPA",1,
"MSY","MSP",1,
"MSY","CLT",1,
"MSY","IND",1,
"MSY","DAL",1,
"MSY","IAD",1,
"MSY","PHX",1,
"MSY","TPA",1,
"MSY","GSP",1,
"MSY","TPA",1,
"MSY","CVG",1,
"MSY","BNA",1,
"MSY","FLL",1,
"MSY","SBD",1,
"MSY","PBI",1,
"MSY","STL",1,
"MSY","SAT",1,
"MSY","TPA",1,
"MSY","DEN",1,
